external_gene_name	entrezgene
C22orf34	348645
LY6G6F-LY6G6D	110599563
METTL2A	339175
JCHAIN	3512
SPATA25	128497
NPNT	255743
GP2	2813
AC012615.6	100288123
AKIP1	56672
REXO1	57455
NDUFS4	4724
AP002409.1	101927188
ENAM	10117
ZBTB9	221504
LINC00920	100505865
NELFA	7469
LINC01998	107986046
EMID1	129080
FADS6	283985
TRIM8	81603
NDUFA8	4702
RNF13	11342
DGKB	1607
LSM4	25804
NUDT13	25961
COL14A1	7373
PIPOX	51268
MLLT1	4298
AC099548.2	154761
EEF2	1938
CTSA	5476
TGFB1I1	7041
DRAIC	145837
DRAIC	414926
DRAIC	104472713
SPAG5	10615
TPT1-AS1	100190939
A1CF	29974
CPLANE1	65250
POTEE	445582
PI16	221476
PHF12	57649
SLC25A30	253512
PRR15	222171
CAMLG	819
BEAN1-AS1	101927726
SLC27A6	28965
DCTN5	84516
BEAN1	146227
ABHD6	57406
DPY19L2P3	442524
PGPEP1	54858
TDH	157739
CDON	50937
ZNF706	51123
ABCB11	8647
Z93022.1	101928389
NHS	4810
TK2	7084
FAM149B1	317662
GDF15	9518
CTIF	9811
FBN2	2201
ORM1	5004
ITM2B	9445
ULK4P3	89837
GRM7-AS2	105376946
CASC3	22794
GRM7-AS1	100873937
FAM167A	83648
GRM7	2917
SLC25A30-AS1	100874259
PROSER2-AS1	219731
WDR17	116966
PROSER2	254427
CDNF	441549
ORM2	5005
PSME3	10197
DDX46	9879
HSPA14	51182
FAM167A-AS1	83656
PDGFD	80310
UNC119	9094
AC024267.4	101927018
RPP14	11102
MKRN1	23608
SEZ6	124925
AC008243.1	101929529
AC106707.1	100996447
INTS12	57117
RSRC1	51319
DDI1	414301
DNAJC9	23234
AUTS2	26053
LINC02105	105378966
ANKUB1	389161
PLIN2	123
THOC2	57187
HTD2	11102
HTD2	109703458
CPQ	10404
CFAP70	118491
SPAG5-AS1	100506436
CHD7	55636
PFN2	5217
SF3B1	23451
KIAA0100	9703
OSBPL1A	114876
GUSBP9	100049076
ASAH2B	653308
C5orf24	134553
SERPINA6	866
INTS10	55174
MORN5	254956
MICAL2	9645
MICAL2	84953
APMAP	57136
LRRC25	126364
RRN3	54700
CACNB2	783
MGAM2	93432
DAPL1	92196
NPIPB13	613037
MRPS16	51021
TXNDC15	79770
ZAN	7455
KCTD5	54442
METTL4	64863
PTBP1	5725
SMO	6608
RB1-DT	100862704
KLF16	83855
GDAP1L1	78997
TTC3	7267
DGAT2L6	347516
PRY	9081
SHOX2	6474
AC117386.2	105374313
CLPTM1L	81037
LINC02552	102723895
FAM129B	64855
PTGIS	5740
GRM7-AS3	101927347
LINC01436	100996609
PLTP	5360
CDC42EP5	148170
ISG20	3669
FAM174A	345757
SERPINA2	390502
MAP7D3	79649
TANC1	85461
FOXD4L6	653404
ACSS1	84532
PGM5P2	595135
NPBWR2	2832
KRTAP3-3	85293
NFX1	4799
MYT1	4661
KRTAP3-2	83897
PCGF5	84333
KRTAP3-1	83896
TGFBR1	7046
CCL4L2	388372
BABAM1	29086
KRTAP1-5	83895
ATP8B5P	158381
KRTAP1-4	728255
KRTAP1-3	81850
GAK	2580
SGCG	6445
AC139256.1	100505915
PKD1P6	105369154
HECTD2	143279
CASP12	100506742
FGL1	2267
CNTD1	124817
TFAP2A-AS2	109729173
NTAN1	123803
WRNIP1	56897
KDSR	2531
ABI3BP	25890
TFAP2A	7020
ALDOC	230
CCDC74B	91409
SLC25A1	6576
BECN1	8678
ARIH2OS	646450
SCML1	6322
ABHD17A	81926
ARIH2	10425
TCF7L1	83439
AP001330.2	105375679
RAPGEFL1	51195
CABYR	26256
PPIAL4F	728945
KATNBL1	79768
RUSC2	9853
SNX10	29887
SMG1P5	595101
LY6E	4061
MED15P9	285103
MIOS	54468
FAM166B	730112
ABCB4	5244
RP1	6101
RP1	107984125
NEURL2	140825
UBASH3A	53347
AL078612.2	107984322
VAMP3	9341
RPS19BP1	91582
AC004540.2	105375304
ZNF251	90987
ATP2B3	492
FAM45A	404636
NACA4P	83955
HLA-L	3139
AP001208.1	105375680
ASXL3	80816
LRFN4	78999
EIF2AK2	5610
GPR75	10936
RPP21	79897
RPP21	202658
SERPINB1	1992
ASB3	51130
ST8SIA4	7903
PC	5091
CALCR	799
RAP1GAP	5909
RIBC1	158787
MIR7-3HG	284424
LINC00309	150992
AGMO	392636
ANK2	287
NEO1	4756
AC012368.1	100507006
HEATR9	256957
SMC1A	8243
PELI1	57162
LY6E-DT	100133669
SLC22A20P	440044
AC145141.1	107987420
AC145141.1	107987434
PER3	8863
GRHL2	79977
TRIM39	56658
CCNL2	81669
TCTA	6988
MSX1	4487
MEOX2	4223
NLRP1	22861
NLRP1	728392
ERLEC1	27248
CFAP44	55779
AC005550.2	105375166
NR2F6	2063
RHOA	387
KRTAP1-1	81851
CECR2	27443
TNIK	23043
LPL	4023
POU4F2	5458
ANKLE1	126549
GRK1	6011
TLK2	11011
LINC00552	100130386
TMEM255B	348013
ANKRD36C	400986
LAIR2	3904
SPICE1	152185
RPS17	6218
HNRNPKP3	399881
LINC00851	440757
UGT2B15	7366
RPS21	6227
BRI3	25798
BGLT3	103344929
LINC01988	100506319
PDZD4	57595
C3orf86	102724231
ZNF445	353274
GPATCH11	253635
C17orf50	146853
BAIAP2L1	55971
CPEB1	64506
HRAS	3265
CFAP44-AS1	100874029
TMEM230	29058
C2orf49	79074
TAF15	8148
BOC	91653
HNRNPA3	220988
TEPP	374739
HCG17	414778
ZNF852	285346
HCG18	414777
TTC29	83894
GPR75-ASB3	100302652
EWSR1	2130
GLYATL1B	100287520
USHBP1	83878
MFNG	4242
CHAC2	494143
C1GALT1C1L	728819
NDUFAF3	25915
UTS2	10911
PLEKHH2	130271
FAM111B	374393
FEM1A	55527
DNAJB8-AS1	285224
DNAJB8	165721
AP4E1	23431
ZNF34	80778
SERPINB9P1	221756
SERPINA1	5265
FITM2	128486
BNIP3L	665
NRAP	4892
ADGRA3	166647
SPATA4	132851
R3HDML	140902
B4GAT1	11041
ZNF319	57567
AC022182.2	100130298
AL117382.1	105372629
DHRS3	9249
P4HTM	54681
PXK	54899
USB1	79650
NT5M	56953
CABLES2	81928
CD2BP2	10421
TBC1D3I	102724862
SLC27A3	11000
SLCO4C1	353189
ERN2	10595
MOXD2P	100289017
TRIM39-RPP21	202658
WDSUB1	151525
TCAF1	9747
AADACL4	343066
FAM111A	63901
DNA2	1763
WT1	7490
ATIC	471
AC040918.1	100507480
EFL1	79631
AHCYL2	23382
DALRD3	55152
TTC3-AS1	100874006
VSX1	30813
FAM111A-DT	101927204
PNMA2	10687
OR2F2	135948
CNTFR-AS1	415056
OR2F1	26211
INTS3	65123
CNTFR	1271
CSTF2	1478
LINC02001	105371743
CYTL1	54360
NDC80	10403
OR6B1	135946
ATP8A1	10396
MC5R	4161
RASL10B	91608
USH1G	124590
AC240565.4	101929823
DPYSL2	1808
OR52D1	390066
ZNF622	90441
SERPINB9	5272
LHX6	26468
PLK1	5347
OR51B4	79339
LINC01219	104355220
AP2B1	163
OR52E8	390079
KRTAP2-1	81872
AC037482.2	728279
OR51B2	79345
OR51I2	390064
KRTAP2-3	730755
ZCCHC7	84186
KRTAP2-4	85294
OR51B6	390058
TICAM1	148022
AC037482.3	100996750
TRIM5	85363
KRTAP4-8	728224
CASP17P	643733
CU634019.6	105379499
KRTAP4-9	100132386
AWAT1	158833
BMPR1B-DT	100507012
AC104574.1	101928850
CA10	56934
ADAM2	2515
TESK1	7016
A4GALT	53947
LGALSL	29094
WT1-AS	51352
TC2N	123036
P2RY4	5030
UTP3	57050
XRN1	54464
FBH1	84893
PLAC8	51316
ASB5	140458
GPHA2	170589
SPIRE1	56907
RBBP8NL	140893
PPP2R5B	5526
CD72	971
IGLL5	100423062
SACS-AS1	100506680
SACS	26278
RUFY3	22902
ARSA	410
TTC12	54970
ACER1	125981
RAI2	10742
WDR6	11180
SPCS3	60559
CATSPERB	79820
FBXW7	55294
AADACL3	126767
AL357874.1	101926948
PRSS58	136541
PLIN3	10226
NSUN6	221078
TRIM22	10346
DHX30	22907
BUB1	699
CHRNA1	1134
C1orf158	93190
DDX3X	1654
OR2A5	393046
AP001107.9	102724064
OR2A25	392138
ALG2	85365
SLC29A2	3177
GOLGA8T	653075
GOLGA8T	653125
MTMR2	8898
AKNA	80709
RASSF7	8045
TXN	7295
OR2A12	346525
TMEM211	255349
LRP5	4041
OR2A2	442361
SEC61B	10952
RHBDD3	25807
AC010127.1	101929680
AC010127.1	102724058
RUFY4	285180
XKR7	343702
NPTX2	4885
SBF1P1	100133234
XKR4	114786
CR388393.1	105375009
SCN1A	6323
CCM2L	140706
AC090200.1	105375843
SLCO6A1	133482
CLNS1A	1207
VAPB	9217
LINC02249	26082
MIR3681HG	100506457
OR2A14	135941
LRRC56	115399
ISOC1	51015
AC083864.3	101928618
GRM5	2915
LINC00511	400619
LINC00511	100499467
HABP2	3026
OR52H1	390067
OR52E6	390078
PROCR	10544
OR51I1	390063
KIAA1671	85379
OR51B5	282763
C4orf45	152940
CTAGE4	100128553
LMNTD2	256329
EIF6	3692
FNIP2	57600
WIPF1	7456
VBP1	7411
FAM236A	100129407
FAM236A	100132304
OR56B1	387748
KIAA0087	9808
FAM236C	105373251
FAM236C	109729126
RPL23AP87	388574
FAM169B	283777
DMRTC1	63947
OR52N4	390072
AC004947.1	100506289
AL022323.1	100128531
OR51Q1	390061
LINC02349	100506530
C7orf71	285941
GRM5-AS1	100873989
OR52B6	340980
TXNDC8	255220
HBG2	3048
ASCL3	56676
MED9	55090
UBL4A	8266
OR52N2	390077
TRIB2	28951
ITGB5	3693
FBXW7-AS1	102191832
STAT3	6774
TRIM6	117854
BREA2	286076
SLC4A7	9497
RASD1	51655
RTN4RL2	349667
ARR3	407
ZNF707	286075
ZNF707	101928160
LINC00635	151658
LINC01966	105373662
TEX41	401014
NAMA	100996569
ARHGEF34P	728377
OR2A1	346528
DUSP5	1847
CHRFAM7A	89832
OR2A20P	401428
VPS4B	9525
OR2A7	401427
OR2A7	107987545
SLC15A1	6564
DHX36	170506
SRM	6723
AQP11	282679
ARHGEF35	445328
BRD1	23774
ZNF500	26048
PSMG2	56984
ARHGEF5	7984
AC124319.2	100294362
ENDOV	284131
IL15RA	3601
HSD17B10	3028
LINC00636	285205
EEPD1	80820
AL359710.1	101928438
B4GALT5	9334
MMP24OS	101410538
TNFRSF9	3604
ANKS3	124401
SLC7A5	8140
CRYBB3	1417
KRTAP4-11	653240
C4orf48	401115
C17orf53	78995
MMP24	10893
LINC00491	285708
AC092447.4	100240728
LINC00492	100861468
KRTAP4-12	83755
VPS13C	54832
PABPC1L2B-AS1	101928345
SDR42E1	93517
NDUFB2	4708
PABPC1L2B	645974
CARD10	29775
APCDD1L	164284
OTOP2	92736
CTAGE8	100142659
RBM26	64062
NR4A3	8013
LINC02003	146795
PABPC1L2A	340529
SLC10A3	8273
ARRDC5	645432
AL662864.1	101928380
DDX60L	91351
NAP1L6	645996
INSYN2	642938
NAP1L2	4674
TBC1D1	23216
ARL15	54622
OR11H2	79334
RFX3	5991
GATA2	2624
TMA7	51372
TMEM130	222865
GPD1L	23171
DOCK1	1793
OR2A42	402317
CCDC51	79714
OR4M1	441670
OR4Q3	441669
PACSIN2	11252
INTS9	55756
OR4N2	390429
ACAN	176
OR52E4	390081
KIAA1024L	100127206
ERBIN	55914
CDH16	1014
UBQLNL	143630
STRIP2	57464
CEP76	79959
OR52N1	79473
CHSY3	337876
GAREM2	150946
OR52N5	390075
WDR91	29062
TRIM34	53840
ADAMTS19-AS1	103689846
GATA2-AS1	101927167
ADAMTS19	171019
ADCK2	90956
SLC43A1	8501
API5	8539
AL358234.1	105376468
LINC01565	23434
DENND4C	55667
MMP28	79148
HELZ	9931
PLEKHG4B	153478
CCDC166	100130274
NLGN3	54413
PAFAH1B2	5049
STX17-AS1	441461
RBM26-AS1	100505538
SMKR1	100287482
TRIM6-TRIM34	445372
SCN9A	6335
LINC00336	401253
NDUFB2-AS1	100134713
BAK1	578
CBR4	84869
DENND2A	27147
ADAMTS1	9510
AC092142.1	105371363
TBC1D10A	83874
HSD17B2	3294
EDNRA	1909
GAS2L2	246176
MTCH1	23787
GGNBP1	449520
TMEM68	137695
LINC01970	101929511
HBG1	3047
RNF213	57674
PEX12	5193
PALLD	23022
AC092447.5	101928401
VEGFC	7424
HBE1	3046
ARHGEF26	26084
LINC01476	101927728
AC022113.1	101929524
RETREG1	54463
AC107959.4	254896
OR4K2	390431
RBM18	92400
AL662869.1	105375009
TNFRSF10C	8794
AL137186.2	105376384
UBQLN3	50613
SFXN4	119559
MC2R	4158
OR51M1	390059
NCALD	83988
MRRF	92399
SCGB1C2	653486
ZNF638	27332
AL590764.1	107985688
ZBED4	9889
CDX4	1046
ARHGEF26-AS1	100507524
UPF2	26019
DOC2B	8447
MAP2K4P1	139201
LRRN1	57633
GPAT2	150763
APCDD1L-DT	149773
BRAF	673
SUMF1	285362
P2RY1	5028
PARK7	11315
IFI6	2537
LONP2	83752
LINC01033	104355136
CU634019.1	102724843
AC106782.2	101928707
TBC1D10B	26000
TGS1	96764
SH3TC1	54436
DHRS9	10170
C16orf71	146562
CERNA1	100129973
ARFGAP3	26286
NUP155	9631
MYO5C	55930
TTC17	55761
HIP1	3092
UMOD	7369
JPT2	90861
CASTOR1	652968
UGT2B10	7365
RPN1	6184
NAA35	60560
HS6ST2	90161
CXCR2	3579
PDCD5	9141
HS6ST2-AS1	100874102
DBF4B	80174
FAHD2CP	729234
CD7	924
MLF1	4291
MAJIN	283129
AL035078.1	100506675
DZANK1	55184
IGF1R	3480
RCN1	5954
LINC02027	728290
SH2D3A	10045
SKAP2	8935
SIAH1	6477
COQ10B	80219
ARL3	403
SDHB	6390
SETMAR	6419
GALNT17	64409
RAB41	347517
STX17	55014
ABCC11	85320
GBE1	2632
GNB5	10681
RAP2B	5912
UMAD1	729852
MIR5689HG	106660610
HSPB3	8988
LINC00518	221718
SLC5A10	125206
CXCR1	3577
COQ2	27235
CRAMP1	57585
RAB39B	116442
LRRC14B	389257
RPS23	6228
CLVS1	157807
RPA3	6119
LAMP5-AS1	101929329
CARS	833
LAMP5	24141
PTTG2	10744
GRB2	2885
FADD	8772
WIPF3	644150
AC064875.1	100506474
SAXO2	283726
KRTAP29-1	100533177
WAC-AS1	220906
AC209539.2	100507608
NAT8L	339983
TFPI2	7980
WAC	51322
CLIC2	1193
PADI2	11240
KRTAP9-4	85280
KRTAP9-9	81870
PQBP1	10084
TMEM9B	56674
FAM90A1	55138
ASB16-AS1	339201
KRTAP9-3	83900
KRTAP9-2	83899
KRTAP9-2	83901
GLCCI1	113263
ATG10	83734
ZNF519	162655
ASB16	92591
ASPH	444
AF274858.1	105373383
CCNQ	92002
CUL4A	8451
EBF4	57593
CCDC127	133957
POLR3F	10621
GNGT1	2792
FAM76A	199870
AC002076.1	105375401
FHL2	2274
LYRM7	90624
SMIM24	284422
RSF1	51773
TMEM9B-AS1	493900
DNAJA4	55466
ERRFI1	54206
PLCXD1	55344
PRAMEF12	390999
CRYBB2	1415
HINT1	3094
UBA5	79876
TRY2P	207147
MBL1P	8512
GRAP	10750
FGF10-AS1	101927075
ACTRT3	84517
GJB1	2705
FGF10	2255
PGPEP1L	145814
BMS1P21	100288974
ST3GAL2	6483
PRAMEF1	65121
CRELD2	79174
UGT2A3	79799
SFTPD	6441
MPHOSPH6	10200
KCNH8	131096
KRTAP9-7	100505724
LRRC30	339291
FBXW4	6468
SYNM	23336
KRTAP9-6	100507608
PCM1	5108
LINC01784	105376745
CYP19A1	1588
CBS	875
CBS	102724560
PRAMEF11	440560
DHX40	79665
ISYNA1	51477
ESRP1	54845
ARRB2	409
PRSS27	83886
LINC00276	100499171
HAUS3	79441
ISL2	64843
CD28	940
FAM83G	644815
CSNK1A1L	122011
PADI1	29943
CALN1	83698
CCDC73	493860
LINC01048	103695431
LINC00547	400121
GOLGA8R	101059918
AP001107.5	266743
B3GALT5	10317
MUC13	56667
POLN	353497
HSH2D	84941
TNFRSF10D	8793
NRF1	4899
TTTY17A	252949
NPHP3-AS1	348808
STIP1	10963
TTTY4	114761
DOCK4-AS1	100506413
GTPBP6	8225
B3GALT5-AS1	114041
EIF3M	10480
ACKR4	51554
BPY2	9083
DOCK4	9732
NPHP3-ACAD11	100532724
ARPC2	10109
CPNE3	8895
RAB7A	7879
BLOC1S6	26258
HCK	3055
TMEM184C	55751
ACAD11	84129
UHRF1	29128
ADAMTS5	11096
AC118758.1	100130849
PCID2	55795
HEG1	57493
AC005696.1	105371592
PRMT9	90826
CLUH	23277
RAB8A	4218
WDR61	80349
ZBTB10	65986
NPAS4	266743
NPS	594857
HNF4A-AS1	101927219
CDC42EP2	10435
HNF4A	3172
SSBP4	170463
POLA2	23649
TIMM17B	10245
TNFRSF10A	8797
APBA1	320
LINC00327	100506697
HNRNPCL1	343069
NDFIP2-AS1	100874208
NDFIP2	54602
PRAMEF2	65122
TNFRSF19	55504
ANKRD27	84079
ALG12	79087
POSTN	10631
NPHP3	27031
AC100861.1	389641
PRAMEF4	400735
SLC25A18	83733
CAVIN1	284119
PRAMEF7	441871
FGF8	2253
CNGB3	54714
CDC42SE2	56990
PRAMEF6	440561
SQOR	58472
CBX3P2	645158
PRAMEF10	343071
ADGRG4	139378
POTEB3	102724631
CHIC1	53344
NEIL3	55247
CASP4	837
AL451164.1	105376354
DNM1P41	440299
UBE2Q2L	100505679
LINC01982	105371830
PCNA	5111
PRAMEF27	101929983
NOBOX	135935
H2AFB2	474381
PTRH2	51651
F8A2	474383
LPIN3	64900
AL121832.1	105372710
CKAP2	26586
HNRNPCL3	649330
TIMM10	26519
F8A3	474384
SEMA4C	54910
USP9X	8239
AC008074.2	101927402
SFTPB	6439
PADI3	51702
NUDCD3	23386
CLTC	1213
NOX1	27035
METTL9	51108
PTPRM	5797
RGS9BP	388531
PCBD2	84105
RPH3AL	9501
HAPLN3	145864
CATSPER3	347732
AC007342.4	102723373
PRPF8	10594
ADAT3	113179
EMILIN3	90187
TGOLN2	10618
TNFAIP8L3	388121
UQCC2	84300
SCAMP4	113178
ADCY4	196883
PART1	25859
AGA	175
IGSF6	10261
SLC9A8	23315
SFXN2	118980
ITPR3	3710
BDH1	622
PDE4D	5144
ISPD-AS1	100506025
H2AFB3	83740
SPG7	6687
CDAN1	146059
WDR86	349136
LINC01711	79160
ISPD	729920
PPP1R3C	5507
SMTNL1	219537
TMLHE	55217
AC129507.6	100506388
CACNA1I	8911
TTYH3	80727
PEMT	10400
TMLHE-AS1	100507404
EFNB3	1949
TSIX	9383
XIST	7503
KIF4A	24137
GATA5	140628
WIPF2	147179
NUB1	51667
ZDHHC24	254359
CD47	961
CMTM8	152189
IL17RD	54756
PELI3	246330
LINC02089	105371831
DTX4	23220
C17orf112	100506650
UGT2B27P	101929773
TYR	7299
CMTM6	54918
VMP1	81671
DHTKD1	55526
LINC02203	727924
PIAS4	51588
CMTM7	112616
MPEG1	219972
LINC01714	102724539
ERP44	23071
TNKS2-AS1	100507633
SCRN1	9805
NCK2	8440
PMAIP1	5366
AFTPH	54812
SMCHD1	23347
BLK	640
KIF2B	84643
AP001094.3	100192426
SYNJ1	8867
SECTM1	6398
CU633904.1	102724951
STK32B	55351
GRXCR1	389207
SNX18	112574
MRPL11	65003
LINC02601	105373185
PDZD11	51248
MPLKIP	136647
C3orf79	152118
MAML2	84441
RPP25L	138716
SERPINB5	5268
SPRY3	10251
LINC01215	101929623
LINC01060	401164
LINC00113	54088
UBE2L6	9246
TSPYL5	85453
FKBP14	55033
ADAM11	4185
BBS1	582
LINC00314	246705
CPXM1	56265
CR847861.1	401247
LINC01697	284825
RIPK3	11035
C15orf41	84529
RFX3-AS1	101929302
LINC01695	101927973
SPATA2	9825
CCL26	10344
SHANK3	85358
PLEKHA8	84725
BRS3	680
CTLA4	1493
SEMA3C	10512
WDR86-AS1	100131176
MAMDC2	256691
TMEM175	84286
KLF6	1316
HPSE	10855
LINC01793	101927285
CCL24	6369
MED11	400569
LINC02449	101927905
PADI4	23569
MAMDC2-AS1	100507244
CXCL16	58191
MIR1-1HG-AS1	253868
LINC01122	400955
PGAM1	5223
MIR1-1HG	128826
XKRX	402415
HNRNPA1L2	144983
ARMC9	80210
GPBAR1	151306
H19	283120
GOLGA2P7	388152
CATSPER2	117155
AC000036.1	105373100
SLC45A1	50651
SERPING1	710
RBBP9	10741
EXOSC1	51013
C1QTNF9B	387911
C5orf66-AS1	101927953
PITX1	5307
UBE2H	7328
TEAD4	7004
MIPEP	4285
BMPR1B	658
MOB4	25843
MC4R	4160
FRG1	2483
C5orf66-AS2	340073
AC034238.1	102467081
C5orf66	100996485
FAM243B	102723451
CCDC82	79780
SMIM11B	102723553
ESM1	11082
PCOTH	542767
TTI2	80185
GZMK	3003
H2AFY	9555
SPAST	6683
CHP2	63928
LINC02224	102723839
AC019080.1	100130691
MTDH	92140
TMEM191A	84222
ERN1	2081
SRRM2-AS1	100128788
CSNK1A1P1	161635
PRDX3	10935
LINC02383	105374436
AGPS	8540
SRRM2	23524
MAK16	84549
MRPS30-DT	100506674
ZBTB7A	51341
CKMT1B	1159
ICOS	29851
FUT10	84750
AC079089.1	101929759
DCTN3	11258
SLCO5A1	81796
LINC01098	285501
HADHB	3032
LINC01099	101928656
TEX19	400629
ZKSCAN7	55888
AL513303.2	105376365
DIXDC1	85458
ZNF704	619279
AC107622.1	101927829
TTC30B	150737
IMPACT	55364
IFT57	55081
UTS2R	2837
NFE2L2	4780
ATP6V1E1	529
LINC01511	100506791
LINC00937	389634
C2orf40	84417
NPEPL1	79716
LINC00161	118421
ZC3HC1	51530
USP26	83844
ABHD11-AS1	171022
ABHD11	83451
SET	6418
STRC	161497
GOLGA6L4	643707
TPK1	27010
CEP70	80321
LRRC72	100506049
SMIM34B	107983987
SOSTDC1	25928
VAMP7	6845
KCNE1B	102723475
CD38	952
DPP3	10072
SLCO4A1-AS1	100127888
CYFIP1	23191
HSPE1-MOB4	100529241
HTATSF1	27336
SLCO4A1	28231
AVPR2	554
MIR4435-2HG	541471
LAPTM4B	55353
HSPD1	3329
BLNK	29760
STX16-NPEPL1	100534593
FER1L4	80307
STX16	8675
NAA10	8260
ZNF197	10168
ZNF197	110354863
SNHG25	105376843
GNG11	2791
BCL2L11	10018
ZFP64	55734
GLIS3	169792
PILRA	29992
CCDC102A	92922
ACR	49
AC099506.1	101928446
AC009119.1	102724163
MIR210HG	100506211
SLC18A1	6570
AC125793.1	101928417
TNKS2	80351
LINC02579	339807
CDH13	1012
PSMD12	5718
PADI6	353238
C14orf180	400258
SUGCT	79783
ZMYND15	84225
OR5AN1	390195
ZNF197-AS1	100874094
ELOB	6923
FAM84A	151354
ARL13A	392509
ZNF660	285349
SETD4	54093
LPAR6	10161
ZNF35	7584
LINC01587	10141
RCC2	55920
HSPE1	3336
TMEM179	388021
FGD2	221472
STAG3L5P-PVRIG2P-PILRB	101752399
RB1	5925
HADHA	3030
CDS2	8760
EFHB	151651
MAPK15	225689
MRC2	9902
PVRIG2P	101752334
CACNA1G	8913
FOXI2	399823
STAG3L5P	101735302
GLIS3-AS1	84850
PCMTD2	55251
STX12	23673
TPBGL	100507050
SLC25A16	8034
SERTAD2	9792
GJC1	10052
MAP2K2	5605
RHBDD2	57414
OR5A2	219981
CSTF2T	23283
SPDYE3	441272
CLRN3	119467
AL731537.1	102724719
OR5A1	219982
AL391244.1	148413
MSL3	10943
ZNF479	90827
AC025822.2	101927964
OR4D6	219983
PILRB	29990
LINC01800	101927438
LINC00702	100652988
NRIP3	56675
PRKG1	5592
ANAPC1	64682
OR4D10	390197
MRPL20	55052
NUDT19	390916
DNAJC4	3338
CIDEC	63924
GAL3ST1	9514
CAPN6	827
HHLA2	11148
PTGS1	5742
CLEC6A	93978
ARRB1	408
INVS	27130
SUGT1	10910
RPL23AP82	284942
SMPX	23676
GOLM1	51280
AP002748.3	101928069
AC129507.5	100506388
DUSP9	1852
RABL2B	11158
RABL2B	11159
ARHGAP4	393
PPP1R8	5511
TRPT1	83707
GZMA	3001
LINC00703	100507059
NFATC1	4772
MMP15	4324
MANCR	100216001
LINC01068	103724388
MYH9	4627
LINC01038	102724076
LINC00705	338588
LINC00382	101927195
RCBTB2	1102
C4A	720
C4A	110384692
CLP1	10978
LINC02475	100506827
HOXA1	3198
TLCD2	727910
KCTD8	386617
DAZ1	1617
BAZ2B	29994
AL132780.1	101926933
N6AMT1	29104
JAGN1	84522
AJUBA	84962
YPEL4	219539
DTNBP1	84062
SIT1	27240
LRP2	4036
HOTAIRM1	100506311
INSC	387755
DKK1	22943
CBR1	873
AC090386.1	105372068
NPM3	10360
AC243562.3	103171574
CELF4	56853
CDC42EP1	11135
ZNF518A	9849
LINC00926	283663
AC017002.3	105373557
UBE2Q2P1	388165
RMRP	6023
MIR4432HG	106660609
AP000688.1	100133286
ACOXL	55289
LINC01413	101928611
ADRA2B	151
CLEC4D	338339
SERPINB12	89777
C16orf58	64755
HOXA2	3199
CFAP20	29105
KBTBD4	55709
MRPS30	10884
ASTL	431705
CSMD3	114788
PAG1	55824
GOLGA6L5P	374650
HAUS4	54930
BATF2	116071
FBXL16	146330
LINC00933	100506874
CHMP7	91782
NUDT22	84304
SPRY2	10253
PTPMT1	114971
IGSF5	150084
TFDP3	51270
CLTCL1	8218
JRKL	8690
SLC6A3	6531
ZPBP2	124626
TDRD12	91646
NDUFS3	4722
WDR24	84219
AP003781.1	105369443
CSNK2A2	1459
ALOX12B	242
SRPRA	6734
AC009506.1	643072
LINC00290	728081
FERMT3	83706
PRKD3	23683
LINC00564	100861546
MFGE8	4240
HOXA3	3200
MAPK8	5599
AP001059.1	105372833
SLC5A2	6524
DNMT3L	29947
RNF114	55905
RERE	473
FABP5	2171
C19orf71	100128569
AC009107.2	101927556
TMEM254-AS1	219347
GPC4	2239
MYLPF	29895
CLPP	8192
PCP4	5121
HOXA5	3202
TMEM254	80195
MFSD12	126321
B3GNT7	93010
AC129492.1	107985075
RUNDC3B	154661
HOXA7	3204
MEX3C	51320
HOXA-AS3	100133311
CLEC4E	26253
CELF1	10658
AC008163.1	100128317
MAP3K8	1326
OTOP3	347741
HOXA-AS2	285943
HOXA4	3201
LINC02023	101928405
CA9	768
SLITRK1	114798
SNX15	29907
SLITRK3	22865
NDUFAF7	55471
EFTUD2	9343
AC074051.5	105371067
HOXA6	3203
EVC2	132884
RAB6D	150786
FOXRED1	55572
THEMIS2	9473
DUSP2	1844
LINC01630	100287225
CDC6	990
FABP12	646486
AMZ1	155185
HID1	283987
VPS11	55823
ABCB1	5243
HMG20B	10362
MAP4	4134
FABP4	2167
ARHGEF39	84904
LINC00266-1	140849
FABP9	646480
AP003733.4	399900
RASGRP1	10125
PMP2	5375
GNA12	2768
AP003733.3	100507521
ARL2-SNX15	100528018
HACD3	51495
ARL2	402
CCDC107	203260
HID1-AS1	102723641
TTC23L	153657
LRP5L	91355
ABRA	137735
GNLY	10578
PHRF1	57661
NPC1L1	29881
ZDHHC12	84885
XIAP	331
FZR1	51343
CGNL1	84952
CEBPZOS	100505876
PAK5	57144
GOLGA8Q	727909
GOLGA8Q	728047
LCA10	100996465
FAM118B	79607
ORC4	5000
PKN3	29941
L1CAM	3897
CEBPZ	10153
AC026801.2	101929704
ZNF48	197407
FAM117A	81558
MTIF2	4528
ARID3C	138715
SCUBE2	57758
SCGB1D1	10648
ANKK1	255239
LTN1	26046
SEPT1	1731
PLAC9	219348
CASP5	838
SULT6B1	391365
VGLL1	51442
ADGRG5	221188
PROKR2	128674
TSPAN9	10867
SMCR2	105371564
ELMOD3	84173
LINC00658	100507629
SCGB1D2	10647
KDM4B	23030
LINC01620	140834
